id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0153673,2,2016-05-25T08:00:03.000+05:30,2016-05-25T08:10:07.000+05:30,6,-74.00785827636719,40.70529556274414,-74.01348114013672,40.71526336669922,N,604
id0412621,1,2016-04-09T20:41:09.000+05:30,2016-04-09T20:57:42.000+05:30,1,-73.97929382324219,40.763755798339844,-73.98857879638672,40.73126983642578,N,993
id2084158,1,2016-03-08T11:54:17.000+05:30,2016-03-08T12:12:41.000+05:30,1,-73.98512268066406,40.741722106933594,-74.01547241210938,40.71150588989258,N,1104
id0366084,2,2016-05-08T00:44:07.000+05:30,2016-05-08T00:50:42.000+05:30,1,-73.9933090209961,40.75019073486328,-74.00499725341797,40.74222946166992,N,395
id3823253,2,2016-05-31T13:40:11.000+05:30,2016-05-31T13:53:30.000+05:30,1,-73.95748138427734,40.761531829833984,-73.8705825805664,40.77388000488281,N,799
id2187774,2,2016-05-19T18:01:33.000+05:30,2016-05-19T18:32:43.000+05:30,3,-74.00300598144531,40.708248138427734,-73.95919036865234,40.72071075439453,N,1870
id0564872,2,2016-01-20T19:23:52.000+05:30,2016-01-20T19:53:22.000+05:30,2,-73.99266815185547,40.75408935546875,-73.97318267822266,40.693260192871094,N,1770
id2352567,1,2016-04-12T20:44:03.000+05:30,2016-04-12T20:58:29.000+05:30,1,-73.97826385498047,40.76287841796875,-73.96569061279297,40.800682067871094,N,866
id0554991,1,2016-06-29T19:57:51.000+05:30,2016-06-29T20:08:17.000+05:30,1,-73.98294830322266,40.76791763305664,-73.96599578857422,40.76850128173828,N,626
id2569084,1,2016-02-05T19:31:09.000+05:30,2016-02-05T19:39:43.000+05:30,1,-73.98243713378906,40.74031448364258,-73.96036529541016,40.761810302734375,N,514
id2807512,2,2016-06-30T16:32:09.000+05:30,2016-06-30T17:09:35.000+05:30,5,-73.97730255126953,40.753761291503906,-74.00682067871094,40.73099136352539,N,2246
id1518507,1,2016-04-21T18:57:59.000+05:30,2016-04-21T19:19:40.000+05:30,1,-74.0051498413086,40.75140380859375,-73.9677734375,40.76601028442383,N,1301
id2305320,2,2016-03-03T21:41:01.000+05:30,2016-03-03T21:49:12.000+05:30,1,-73.99759674072266,40.756378173828125,-73.9892807006836,40.74551010131836,N,491
id3823668,2,2016-04-25T15:59:02.000+05:30,2016-04-25T16:03:18.000+05:30,3,-73.94998931884766,40.78974914550781,-73.93876647949219,40.80474853515625,N,256
id0037351,2,2016-06-08T19:16:48.000+05:30,2016-06-08T19:42:49.000+05:30,1,-73.95353698730469,40.76675033569336,-73.9951171875,40.743980407714844,N,1561
id0573653,1,2016-04-20T18:18:08.000+05:30,2016-04-20T18:36:01.000+05:30,1,-73.95580291748047,40.764007568359375,-73.9753646850586,40.7523307800293,N,1073
id1388849,2,2016-05-08T11:28:06.000+05:30,2016-05-08T11:53:05.000+05:30,1,-73.99340057373047,40.74971008300781,-73.99815368652344,40.72013854980469,N,1499
id1000147,2,2016-06-10T15:55:33.000+05:30,2016-06-10T15:59:22.000+05:30,1,-73.99736022949219,40.746761322021484,-73.99447631835938,40.747520446777344,N,229
id3033963,2,2016-01-12T00:29:11.000+05:30,2016-01-12T00:44:44.000+05:30,1,-73.93795013427734,40.81254959106445,-73.9960708618164,40.76395034790039,N,933
id3164647,1,2016-03-09T10:40:15.000+05:30,2016-03-09T10:48:12.000+05:30,2,-73.99166870117188,40.7496337890625,-73.9772720336914,40.75069046020508,N,477
id3177384,2,2016-06-13T18:15:52.000+05:30,2016-06-13T18:26:38.000+05:30,6,-73.97042846679688,40.74913024902344,-73.98857116699219,40.7486686706543,N,646
id2553221,1,2016-02-16T23:05:23.000+05:30,2016-02-16T23:21:52.000+05:30,2,-73.99422454833984,40.72642517089844,-73.964111328125,40.773658752441406,N,989
id1904594,1,2016-02-04T12:25:00.000+05:30,2016-02-04T12:35:19.000+05:30,4,-73.99105834960938,40.755531311035156,-73.98719787597656,40.759254455566406,N,619
id1054281,2,2016-01-10T13:42:59.000+05:30,2016-01-10T13:53:52.000+05:30,1,-73.9912338256836,40.75000762939453,-73.98770141601562,40.76012420654297,N,653
id3763686,2,2016-05-22T11:48:15.000+05:30,2016-05-22T12:05:21.000+05:30,1,-73.98759460449219,40.72161865234375,-73.96612548828125,40.761993408203125,N,1026
id1696276,1,2016-01-05T18:59:47.000+05:30,2016-01-05T19:10:29.000+05:30,3,-73.97223663330078,40.759552001953125,-73.95347595214844,40.77701187133789,N,642
id3908859,1,2016-03-05T00:01:24.000+05:30,2016-03-05T00:18:07.000+05:30,2,-73.96385955810547,40.76134490966797,-73.90904235839844,40.771663665771484,N,1003
id1819147,2,2016-01-08T15:32:39.000+05:30,2016-01-08T15:42:49.000+05:30,1,-73.98553466796875,40.76783752441406,-73.99898529052734,40.753700256347656,N,610
id3454179,1,2016-02-29T10:38:48.000+05:30,2016-02-29T11:10:33.000+05:30,1,-73.8635482788086,40.76980972290039,-73.97293090820312,40.74921417236328,N,1905
id0350661,1,2016-05-22T00:30:12.000+05:30,2016-05-22T01:02:04.000+05:30,2,-73.94990539550781,40.780704498291016,-74.00527954101562,40.733341217041016,N,1912
id2426559,1,2016-02-15T19:01:21.000+05:30,2016-02-15T19:13:05.000+05:30,2,-74.0058822631836,40.735877990722656,-73.99964141845703,40.72350311279297,N,704
id1132903,1,2016-05-11T11:15:39.000+05:30,2016-05-11T11:48:35.000+05:30,1,-73.9602279663086,40.781253814697266,-73.97559356689453,40.758548736572266,N,1976
id2920235,2,2016-06-05T01:00:29.000+05:30,2016-06-05T01:08:58.000+05:30,1,-74.00586700439453,40.74011993408203,-74.00402069091797,40.720890045166016,N,509
id2171557,2,2016-03-13T14:48:46.000+05:30,2016-03-13T15:01:05.000+05:30,4,-73.960693359375,40.772491455078125,-73.98481750488281,40.73649978637695,N,739
id2826811,2,2016-04-10T21:52:18.000+05:30,2016-04-10T22:02:53.000+05:30,1,-73.9821548461914,40.73186111450195,-73.95155334472656,40.77097702026367,N,635
id1929994,1,2016-05-26T11:46:48.000+05:30,2016-05-26T11:55:32.000+05:30,1,-73.96717834472656,40.755916595458984,-73.95919799804688,40.763431549072266,N,524
id3614343,1,2016-06-16T23:42:22.000+05:30,2016-06-16T23:47:34.000+05:30,1,-73.98519897460938,40.747779846191406,-73.97904968261719,40.74126434326172,N,312
id0245800,2,2016-05-12T16:58:51.000+05:30,2016-05-12T17:23:41.000+05:30,5,-73.97444152832031,40.77802658081055,-73.98638153076172,40.753509521484375,N,1490
id1212273,1,2016-02-14T17:34:48.000+05:30,2016-02-14T17:40:34.000+05:30,2,-73.98117065429688,40.7208366394043,-73.98616790771484,40.73017883300781,N,346
id3404596,2,2016-03-02T08:56:29.000+05:30,2016-03-02T09:05:46.000+05:30,6,-73.98925018310547,40.75625991821289,-73.97212982177734,40.76340866088867,N,557
id3171288,2,2016-03-20T20:31:32.000+05:30,2016-03-20T20:33:04.000+05:30,1,-73.98486328125,40.73255157470703,-73.98889923095703,40.726951599121094,N,92
id2816240,1,2016-04-17T08:03:20.000+05:30,2016-04-17T08:17:04.000+05:30,1,-73.96957397460938,40.7978630065918,-73.99505615234375,40.74985885620117,N,824
id3505430,1,2016-06-23T20:29:55.000+05:30,2016-06-23T20:38:57.000+05:30,1,-73.99104309082031,40.75053787231445,-74.00421905517578,40.72087860107422,N,542
id0937319,1,2016-02-09T23:27:59.000+05:30,2016-02-09T23:30:18.000+05:30,1,-73.96277618408203,40.77549362182617,-73.95108795166016,40.78605651855469,N,139
id1354053,1,2016-04-01T16:30:42.000+05:30,2016-04-01T16:33:12.000+05:30,2,-73.98716735839844,40.7210807800293,-73.98251342773438,40.71963119506836,N,150
id3552614,1,2016-02-26T19:05:04.000+05:30,2016-02-26T19:21:06.000+05:30,1,-73.9919204711914,40.76460647583008,-73.95440673828125,40.76729202270508,N,962
id0194083,2,2016-05-22T21:42:04.000+05:30,2016-05-22T22:00:50.000+05:30,4,-73.99011993408203,40.714168548583984,-74.00631713867188,40.73366928100586,N,1126
id3522352,1,2016-03-16T00:24:02.000+05:30,2016-03-16T00:34:48.000+05:30,1,-74.00135040283203,40.73127365112305,-73.9807357788086,40.77085876464844,N,646
id1951436,2,2016-06-06T20:02:51.000+05:30,2016-06-06T20:27:37.000+05:30,2,-74.00760650634766,40.71268844604492,-73.94969940185547,40.678680419921875,N,1486
id2611097,2,2016-05-27T14:35:42.000+05:30,2016-05-27T15:04:46.000+05:30,1,-73.95526123046875,40.768741607666016,-73.98822784423828,40.74747085571289,N,1744
id2623219,1,2016-06-17T08:38:56.000+05:30,2016-06-17T08:50:27.000+05:30,1,-73.98251342773438,40.76251983642578,-73.98192596435547,40.76771926879883,N,691
id3617577,2,2016-03-26T18:27:52.000+05:30,2016-03-26T18:33:53.000+05:30,5,-73.95482635498047,40.76742172241211,-73.96992492675781,40.76230239868164,N,361
id0808984,2,2016-04-26T19:52:52.000+05:30,2016-04-26T20:02:02.000+05:30,1,-73.96781158447266,40.76285934448242,-73.97660064697266,40.78233337402344,N,550
id3499387,1,2016-01-25T19:45:12.000+05:30,2016-01-25T19:54:52.000+05:30,1,-73.7867202758789,40.64704132080078,-73.7867202758789,40.64704132080078,N,580
id0265651,1,2016-06-22T16:46:14.000+05:30,2016-06-22T16:49:58.000+05:30,2,-73.98622131347656,40.747108459472656,-73.99101257324219,40.739646911621094,N,224
id0633954,1,2016-04-06T18:10:09.000+05:30,2016-04-06T18:42:34.000+05:30,1,-73.96748352050781,40.7626838684082,-74.0093765258789,40.746673583984375,N,1945
id1046492,2,2016-06-30T16:44:29.000+05:30,2016-06-30T16:53:16.000+05:30,2,-73.9551773071289,40.7830810546875,-73.96916198730469,40.7935791015625,N,527
id3401416,2,2016-02-14T08:39:39.000+05:30,2016-02-14T08:49:29.000+05:30,1,-73.96941375732422,40.762699127197266,-73.9943618774414,40.73215103149414,N,590
id1213658,2,2016-05-31T21:15:06.000+05:30,2016-05-31T21:20:19.000+05:30,1,-73.9804916381836,40.75102615356445,-73.9720230102539,40.76279067993164,N,313
id0080798,2,2016-06-20T20:16:44.000+05:30,2016-06-20T20:26:09.000+05:30,1,-74.01513671875,40.71418762207031,-73.97539520263672,40.717613220214844,N,565
id2403400,2,2016-04-13T11:27:18.000+05:30,2016-04-13T11:33:39.000+05:30,2,-73.96258544921875,40.767173767089844,-73.954833984375,40.78003692626953,N,381
id3107458,1,2016-06-23T00:09:36.000+05:30,2016-06-23T00:15:01.000+05:30,1,-74.00139617919922,40.730934143066406,-73.99401092529297,40.74622344970703,N,325
id2833082,1,2016-06-14T09:03:49.000+05:30,2016-06-14T09:49:32.000+05:30,1,-73.99258422851562,40.7372932434082,-73.77676391601562,40.644832611083984,N,2743
id2584444,1,2016-04-09T18:03:15.000+05:30,2016-04-09T18:11:41.000+05:30,2,-73.95564270019531,40.80929183959961,-73.97240447998047,40.786346435546875,N,506
id2523325,2,2016-05-25T13:42:28.000+05:30,2016-05-25T13:46:59.000+05:30,1,-73.97390747070312,40.79389953613281,-73.96676635742188,40.78908157348633,N,271
id3658881,2,2016-02-23T12:16:42.000+05:30,2016-02-23T12:51:31.000+05:30,2,-73.8626937866211,40.76898956298828,-73.9886703491211,40.69369125366211,N,2089
id3084276,2,2016-03-18T19:48:09.000+05:30,2016-03-18T19:52:56.000+05:30,6,-73.97726440429688,40.76434326171875,-73.98226165771484,40.774269104003906,N,287
id1600477,1,2016-05-22T21:58:20.000+05:30,2016-05-22T22:11:50.000+05:30,1,-73.93580627441406,40.849971771240234,-73.92355346679688,40.8469352722168,N,810
id1890300,2,2016-01-13T17:57:24.000+05:30,2016-01-13T18:07:29.000+05:30,1,-74.00453186035156,40.73331069946289,-74.0077896118164,40.70304870605469,N,605
id0757676,1,2016-05-25T08:45:45.000+05:30,2016-05-25T08:49:05.000+05:30,1,-73.9559097290039,40.78788375854492,-73.95803833007812,40.78230667114258,N,200
id1818483,1,2016-05-11T00:42:26.000+05:30,2016-05-11T00:49:27.000+05:30,1,-73.9870376586914,40.73922348022461,-73.9776840209961,40.72575759887695,N,421
id2652837,1,2016-04-19T16:47:51.000+05:30,2016-04-19T16:54:46.000+05:30,3,-74.0057144165039,40.73673629760742,-74.00267028808594,40.74872589111328,N,415
id1456458,2,2016-01-15T18:42:36.000+05:30,2016-01-15T18:49:06.000+05:30,1,-73.95014190673828,40.822021484375,-73.94994354248047,40.807960510253906,N,390
id2704068,2,2016-03-05T23:39:44.000+05:30,2016-03-06T00:05:47.000+05:30,1,-73.97235870361328,40.765220642089844,-73.95523834228516,40.720088958740234,N,1563
id3955115,2,2016-03-24T17:03:20.000+05:30,2016-03-24T17:08:38.000+05:30,1,-73.9626693725586,40.769718170166016,-73.96259307861328,40.76485824584961,N,318
id0635524,2,2016-04-04T14:09:05.000+05:30,2016-04-04T14:33:20.000+05:30,1,-73.99176788330078,40.74917984008789,-73.96842193603516,40.760719299316406,N,1455
id0711116,2,2016-01-17T22:47:02.000+05:30,2016-01-17T22:50:09.000+05:30,5,-73.98677825927734,40.72119140625,-73.98133850097656,40.72898864746094,N,187
id1948930,2,2016-04-23T18:10:51.000+05:30,2016-04-23T18:15:03.000+05:30,1,-73.94996643066406,40.771240234375,-73.96170043945312,40.77029037475586,N,252
id3480123,1,2016-01-26T17:22:28.000+05:30,2016-01-26T17:50:27.000+05:30,1,-73.9869155883789,40.758819580078125,-73.9730224609375,40.76487731933594,N,1679
id2072841,2,2016-06-07T10:20:58.000+05:30,2016-06-07T10:43:56.000+05:30,1,-73.97927856445312,40.762481689453125,-73.99159240722656,40.75027847290039,N,1378
id3633511,1,2016-05-09T23:05:32.000+05:30,2016-05-09T23:17:00.000+05:30,1,-73.95641326904297,40.77132797241211,-73.97956848144531,40.73305892944336,N,688
id2827889,1,2016-03-19T19:07:20.000+05:30,2016-03-19T19:31:07.000+05:30,2,-73.99480438232422,40.729488372802734,-73.98418426513672,40.76314926147461,N,1427
id0556653,2,2016-05-30T13:33:07.000+05:30,2016-05-30T13:41:03.000+05:30,2,-74.00074768066406,40.71828079223633,-73.99613952636719,40.690948486328125,N,476
id0318778,1,2016-02-17T00:07:44.000+05:30,2016-02-17T00:50:30.000+05:30,1,-73.78238677978516,40.64451217651367,-73.98204803466797,40.77195739746094,N,2566
id1922478,2,2016-04-05T13:18:31.000+05:30,2016-04-05T13:25:48.000+05:30,1,-73.9544448852539,40.82122039794922,-73.95278930664062,40.810791015625,N,437
id1340693,1,2016-01-08T11:54:41.000+05:30,2016-01-08T11:58:10.000+05:30,1,-73.98497009277344,40.77424240112305,-73.98043060302734,40.78036880493164,N,209
id0461973,2,2016-02-11T12:08:38.000+05:30,2016-02-11T12:46:54.000+05:30,1,-73.98892211914062,40.73683166503906,-73.9826889038086,40.776920318603516,N,2296
id1374613,1,2016-04-20T21:31:30.000+05:30,2016-04-20T21:53:25.000+05:30,1,-73.99771881103516,40.740989685058594,-73.95623016357422,40.78447723388672,N,1315
id0620947,1,2016-06-04T17:36:32.000+05:30,2016-06-04T17:46:16.000+05:30,2,-73.95521545410156,40.78585433959961,-73.95439147949219,40.8009033203125,N,584
id0871223,1,2016-03-14T07:55:32.000+05:30,2016-03-14T08:08:48.000+05:30,1,-73.95388793945312,40.76695251464844,-73.95384979248047,40.78788375854492,N,796
id3631567,1,2016-05-29T01:20:07.000+05:30,2016-05-29T01:41:39.000+05:30,2,-73.9823989868164,40.77691650390625,-73.93868255615234,40.83374786376953,N,1292
id0931156,1,2016-06-21T08:22:21.000+05:30,2016-06-21T08:36:16.000+05:30,1,-73.98651123046875,40.661102294921875,-73.97057342529297,40.67243576049805,N,835
id3307673,2,2016-03-22T06:31:31.000+05:30,2016-03-22T06:37:09.000+05:30,5,-73.97982025146484,40.740699768066406,-73.99205780029297,40.74924850463867,N,338
id1203658,2,2016-05-21T14:26:38.000+05:30,2016-05-21T14:45:43.000+05:30,1,-74.00919342041016,40.713348388671875,-74.00447082519531,40.74156188964844,N,1145
id2695306,1,2016-05-01T02:12:19.000+05:30,2016-05-01T02:15:53.000+05:30,1,-73.98111724853516,40.74442672729492,-73.97569274902344,40.7513542175293,N,214
id0825711,2,2016-06-27T22:39:35.000+05:30,2016-06-27T22:52:47.000+05:30,1,-73.9486312866211,40.781517028808594,-73.97322845458984,40.783538818359375,N,792
id0606164,1,2016-03-27T20:05:31.000+05:30,2016-03-27T20:32:58.000+05:30,1,-73.97810363769531,40.75227737426758,-73.99358367919922,40.696128845214844,N,1647
id0047550,1,2016-05-17T17:10:50.000+05:30,2016-05-17T17:33:07.000+05:30,1,-73.97681427001953,40.750450134277344,-73.98544311523438,40.76333236694336,N,1337
id3770788,2,2016-03-18T19:52:22.000+05:30,2016-03-18T19:56:33.000+05:30,1,-73.96338653564453,40.757957458496094,-73.95326232910156,40.77159881591797,N,251
id0767781,1,2016-05-09T07:19:05.000+05:30,2016-05-09T07:28:54.000+05:30,1,-74.0002212524414,40.732818603515625,-73.98503875732422,40.760276794433594,N,589
id1179349,1,2016-04-11T09:31:27.000+05:30,2016-04-11T09:47:43.000+05:30,2,-73.9716796875,40.75541687011719,-73.9871826171875,40.7603874206543,N,976
id0560934,1,2016-06-13T14:32:01.000+05:30,2016-06-13T15:04:40.000+05:30,1,-73.87069702148438,40.773597717285156,-73.97478485107422,40.752140045166016,N,1959
id0972813,2,2016-06-10T09:22:52.000+05:30,2016-06-10T09:45:43.000+05:30,1,-73.97766876220703,40.75217056274414,-73.87104034423828,40.774051666259766,N,1371
id1201454,2,2016-01-03T12:20:24.000+05:30,2016-01-03T12:23:23.000+05:30,1,-73.9723892211914,40.745262145996094,-73.96340942382812,40.75749588012695,N,179
id0744544,1,2016-01-22T22:44:56.000+05:30,2016-01-22T22:54:52.000+05:30,1,-73.9868392944336,40.760948181152344,-73.9590072631836,40.76381301879883,N,596
id0923913,2,2016-06-03T16:22:45.000+05:30,2016-06-03T16:33:46.000+05:30,1,-73.9814224243164,40.76826858520508,-73.98104095458984,40.78215026855469,N,661
id1761032,1,2016-04-22T09:11:12.000+05:30,2016-04-22T09:44:58.000+05:30,1,-73.94471740722656,40.77927017211914,-73.9800033569336,40.745811462402344,N,2026
id1554407,2,2016-01-20T18:32:18.000+05:30,2016-01-20T18:47:40.000+05:30,2,-73.99666595458984,40.74272537231445,-73.98530578613281,40.7283935546875,N,922
id2438420,1,2016-04-21T18:59:28.000+05:30,2016-04-21T19:05:37.000+05:30,1,-73.96625518798828,40.754066467285156,-73.95730590820312,40.768497467041016,N,369
id1298927,2,2016-04-03T20:50:59.000+05:30,2016-04-03T20:58:45.000+05:30,1,-73.97881317138672,40.75873947143555,-73.98281860351562,40.742061614990234,N,466
id1256991,2,2016-02-20T00:59:10.000+05:30,2016-02-20T01:06:31.000+05:30,1,-73.98912048339844,40.748626708984375,-73.98287200927734,40.74610900878906,N,441
id0983980,1,2016-06-04T18:24:14.000+05:30,2016-06-04T18:37:25.000+05:30,1,-73.9730224609375,40.757747650146484,-73.98301696777344,40.76122283935547,N,791
id2456902,1,2016-03-29T07:14:54.000+05:30,2016-03-29T07:27:59.000+05:30,1,-74.00836944580078,40.72211837768555,-73.97655487060547,40.75175094604492,N,785
id1714757,1,2016-04-03T23:16:41.000+05:30,2016-04-03T23:31:28.000+05:30,4,-73.98668670654297,40.75840759277344,-74.00504302978516,40.72372055053711,N,887
id1014588,1,2016-05-14T21:52:17.000+05:30,2016-05-14T22:21:54.000+05:30,4,-73.98001098632812,40.72671127319336,-74.01045227050781,40.713836669921875,N,1777
id1003405,2,2016-06-02T14:32:06.000+05:30,2016-06-02T14:46:23.000+05:30,6,-74.00103759765625,40.71870040893555,-74.00775146484375,40.72014236450195,N,857
id3885767,1,2016-02-17T17:20:01.000+05:30,2016-02-17T17:51:04.000+05:30,2,-73.96623229980469,40.76814651489258,-73.94850158691406,40.80902099609375,N,1863
id2022146,2,2016-01-25T17:51:57.000+05:30,2016-01-25T18:06:28.000+05:30,1,-73.96983337402344,40.75067901611328,-73.94043731689453,40.8089485168457,N,871
id0885168,2,2016-06-02T21:44:30.000+05:30,2016-06-02T21:59:57.000+05:30,1,-73.9735336303711,40.751678466796875,-73.94882202148438,40.773868560791016,N,927
id3027389,1,2016-05-06T19:54:25.000+05:30,2016-05-06T19:59:28.000+05:30,1,-73.9687728881836,40.76124954223633,-73.97833251953125,40.76340103149414,N,303
id2772572,1,2016-06-11T01:32:57.000+05:30,2016-06-11T01:46:11.000+05:30,1,-73.95046997070312,40.77958679199219,-73.89605712890625,40.816463470458984,N,794
id3025140,2,2016-05-27T14:46:01.000+05:30,2016-05-27T14:50:51.000+05:30,2,-73.94700622558594,40.78009033203125,-73.94698333740234,40.771881103515625,N,290
id2862186,2,2016-02-23T08:00:03.000+05:30,2016-02-23T08:23:26.000+05:30,2,-73.955810546875,40.78221130371094,-73.86521911621094,40.77069854736328,N,1403
id1309210,1,2016-01-26T10:50:39.000+05:30,2016-01-26T11:03:46.000+05:30,1,-74.01055145263672,40.71406555175781,-74.00532531738281,40.719940185546875,N,787
id1928326,1,2016-05-01T03:54:11.000+05:30,2016-05-01T03:58:07.000+05:30,1,-73.98554229736328,40.75265884399414,-73.99600219726562,40.75899124145508,N,236
id3697489,1,2016-01-13T13:53:29.000+05:30,2016-01-13T14:08:21.000+05:30,1,-73.94898223876953,40.781578063964844,-73.98234558105469,40.77892303466797,Y,892
id1790044,2,2016-06-17T07:47:01.000+05:30,2016-06-17T07:59:29.000+05:30,5,-73.99388122558594,40.731231689453125,-73.97305297851562,40.75804901123047,N,748
id1887303,2,2016-01-05T21:25:54.000+05:30,2016-01-05T21:35:32.000+05:30,1,-73.9974365234375,40.719398498535156,-73.98135375976562,40.72480010986328,N,578
id1978546,2,2016-03-06T14:34:05.000+05:30,2016-03-06T14:45:09.000+05:30,1,-73.96217346191406,40.77899169921875,-73.98809814453125,40.77699661254883,N,664
id1216848,2,2016-04-17T21:37:29.000+05:30,2016-04-17T21:56:37.000+05:30,5,-73.98455047607422,40.760948181152344,-73.9864730834961,40.72222137451172,N,1148
id1088749,1,2016-05-16T12:18:47.000+05:30,2016-05-16T12:33:52.000+05:30,1,-73.96829223632812,40.76225280761719,-73.9880142211914,40.74120330810547,N,905
id1043917,2,2016-06-16T20:26:03.000+05:30,2016-06-16T20:52:05.000+05:30,1,-74.01377868652344,40.7139778137207,-73.95732879638672,40.720218658447266,N,1562
id3923685,1,2016-02-07T01:50:08.000+05:30,2016-02-07T02:01:50.000+05:30,1,-73.98590087890625,40.74698257446289,-74.00527954101562,40.71562957763672,N,702
id1683694,1,2016-05-07T23:43:48.000+05:30,2016-05-07T23:50:56.000+05:30,3,-73.98825073242188,40.72783279418945,-73.97607421875,40.740272521972656,N,428
id1715659,2,2016-05-24T20:22:42.000+05:30,2016-05-24T20:28:34.000+05:30,3,-73.98487091064453,40.74311828613281,-73.9994888305664,40.7376594543457,N,352
id0136242,1,2016-01-11T10:58:10.000+05:30,2016-01-11T11:10:02.000+05:30,1,-73.96550750732422,40.75912857055664,-73.988037109375,40.76043701171875,N,712
id0408653,1,2016-03-10T22:43:50.000+05:30,2016-03-10T23:07:28.000+05:30,1,-73.98360443115234,40.72679901123047,-73.91761016845703,40.70514678955078,N,1418
id2995631,2,2016-06-28T18:07:32.000+05:30,2016-06-28T18:20:08.000+05:30,1,-73.96084594726562,40.78105163574219,-73.9745864868164,40.76494598388672,N,756
id2024551,2,2016-02-05T09:33:40.000+05:30,2016-02-05T09:50:57.000+05:30,1,-73.99183654785156,40.73119354248047,-73.98497009277344,40.74781799316406,N,1037
id2674024,1,2016-03-26T14:43:55.000+05:30,2016-03-26T15:07:02.000+05:30,2,-73.87300109863281,40.77410125732422,-73.97222137451172,40.756961822509766,N,1387
id2062480,2,2016-02-04T20:38:48.000+05:30,2016-02-04T21:10:09.000+05:30,1,-73.9778823852539,40.72600555419922,-73.98873901367188,40.77423858642578,N,1881
id2039685,1,2016-03-21T22:02:35.000+05:30,2016-03-21T22:10:20.000+05:30,1,-73.96308898925781,40.77458953857422,-73.9830551147461,40.78411865234375,N,465
id1816342,2,2016-01-19T17:56:19.000+05:30,2016-01-19T18:11:37.000+05:30,1,-73.97379302978516,40.756072998046875,-73.98966979980469,40.752235412597656,N,918
id1537510,2,2016-03-26T08:19:39.000+05:30,2016-03-26T08:31:21.000+05:30,5,-73.97775268554688,40.74551773071289,-73.98700714111328,40.75948715209961,N,702
id3382236,2,2016-01-23T10:38:43.000+05:30,2016-01-23T10:44:15.000+05:30,5,-73.97528076171875,40.760990142822266,-73.96318054199219,40.76776123046875,N,332
id0984462,1,2016-03-09T14:47:00.000+05:30,2016-03-09T14:56:05.000+05:30,1,-73.99243927001953,40.74534225463867,-73.98643493652344,40.739830017089844,N,545
id3041176,2,2016-05-13T01:30:05.000+05:30,2016-05-13T01:42:31.000+05:30,2,-74.00041198730469,40.73012161254883,-73.98341369628906,40.76593017578125,N,746
id3358294,2,2016-02-23T16:35:23.000+05:30,2016-02-23T17:02:45.000+05:30,1,-73.98103332519531,40.73353576660156,-73.95360565185547,40.77100372314453,N,1642
id0129235,1,2016-03-05T13:05:48.000+05:30,2016-03-05T13:16:56.000+05:30,2,-73.97261047363281,40.67742156982422,-73.9729232788086,40.652584075927734,N,668
id0965422,2,2016-06-16T17:05:03.000+05:30,2016-06-16T17:12:14.000+05:30,2,-73.96228790283203,40.75910186767578,-73.95584106445312,40.77545166015625,N,431
id0183040,2,2016-06-04T23:41:59.000+05:30,2016-06-04T23:50:08.000+05:30,2,-73.99432373046875,40.7506217956543,-73.98596954345703,40.76775360107422,N,489
id2699058,1,2016-03-24T19:42:31.000+05:30,2016-03-24T19:54:28.000+05:30,1,-74.00536346435547,40.72848129272461,-73.987548828125,40.73667526245117,N,717
id3967576,1,2016-04-07T04:09:50.000+05:30,2016-04-07T04:17:09.000+05:30,1,-73.9964370727539,40.73782730102539,-73.98809051513672,40.76887893676758,N,439
id1497574,2,2016-03-01T18:42:04.000+05:30,2016-03-01T18:46:30.000+05:30,6,-73.9533920288086,40.78253936767578,-73.94916534423828,40.776885986328125,N,266
id3147615,2,2016-05-10T16:57:51.000+05:30,2016-05-10T17:04:05.000+05:30,3,-73.98612213134766,40.740379333496094,-73.97258758544922,40.74671936035156,N,374
id3765697,2,2016-02-16T19:57:01.000+05:30,2016-02-16T20:09:51.000+05:30,2,-73.98944854736328,40.66556167602539,-74.01844787597656,40.64274978637695,N,770
id3461680,2,2016-06-01T12:03:54.000+05:30,2016-06-01T12:36:32.000+05:30,1,-73.9939193725586,40.74568176269531,-73.87319946289062,40.77436065673828,N,1958
id3855917,2,2016-05-15T01:15:28.000+05:30,2016-05-15T01:24:53.000+05:30,1,-74.006591796875,40.744258880615234,-73.99433135986328,40.732120513916016,N,565
id1920009,1,2016-03-07T18:56:40.000+05:30,2016-03-07T19:14:48.000+05:30,1,-73.99036407470703,40.75248336791992,-73.95858764648438,40.76879119873047,N,1088
id3581820,2,2016-06-26T01:28:01.000+05:30,2016-06-26T01:38:20.000+05:30,1,-73.99138641357422,40.749881744384766,-73.96408081054688,40.76457977294922,N,619
id3769681,1,2016-03-18T21:38:27.000+05:30,2016-03-18T21:46:16.000+05:30,2,-73.979248046875,40.77198791503906,-73.95449829101562,40.78242874145508,N,469
id1122575,1,2016-02-19T11:26:47.000+05:30,2016-02-19T11:28:14.000+05:30,3,-73.95728302001953,40.774070739746094,-73.95722961425781,40.7702751159668,N,87
id3834849,1,2016-04-26T12:34:46.000+05:30,2016-04-26T12:43:25.000+05:30,1,-73.99027252197266,40.7559700012207,-73.9798355102539,40.76222229003906,N,519
